timestamp,application,log_level,message,user_id,session_id,source_ip,destination_ip,response_code,latency_ms,cpu_usage,memory_usage,disk_io,network_bandwidth,module,error_code
2024-12-27 08:36:45,LoanProcessing,INFO,Database connection lost,1096,SID-682814,199.92.159.252,226.104.12.243,401,1780.88,90.27,20.49,14.68,830.64,Database,DB_CONN_FAIL
2024-12-14 08:48:25,FraudDetection,WARNING,Memory usage high,6537,SID-914192,155.122.231.185,113.160.209.255,503,872.45,19.41,39.58,89.43,359.24,Transaction,API_TIMEOUT
2025-04-06 08:06:00,InsuranceApp,ERROR,API response delayed,8757,SID-820052,144.241.86.32,220.124.151.111,503,642.63,32.65,43.23,19.28,105.17,Database,TXN_FAILURE
2025-01-09 08:20:03,FraudDetection,WARNING,Memory usage high,3744,SID-896504,228.2.25.230,167.204.159.211,503,1804.15,84.62,74.57,71.97,778.69,Scheduler,NULL
2025-01-11 08:15:27,BankingApp,CRITICAL,Memory usage high,6506,SID-688716,96.93.36.238,116.142.98.151,401,837.45,49.03,33.2,59.34,827.74,Scheduler,TXN_FAILURE
2025-03-14 11:55:00,BankingApp,CRITICAL,Database unreachable during login,1123,SID-100001,192.168.1.10,10.0.0.5,500,850.00,92.3,87.4,75.0,600.0,LoginService,DB_CONN_ERR
2025-03-14 11:55:00,BankingApp,ERROR,Failed to execute transaction query,2341,SID-100002,192.168.1.11,10.0.0.5,503,910.50,88.1,90.2,78.6,590.2,Transaction,DB_CONN_TIMEOUT
2025-03-14 11:55:00,BankingApp,WARNING,Connection to DB timed out,1987,SID-100003,192.168.1.12,10.0.0.5,408,620.25,70.0,65.3,55.0,500.8,DBMiddleware,DB_TIMEOUT
2025-03-14 11:55:00,BankingApp,ERROR,Login failed due to backend DB issue,1532,SID-100004,192.168.1.13,10.0.0.5,401,755.10,85.6,89.1,60.2,480.5,LoginService,AUTH_DB_DOWN
2025-03-14 11:55:00,BankingApp,INFO,Retrying failed DB connection,1789,SID-100005,192.168.1.14,10.0.0.5,200,510.00,65.5,72.3,42.1,450.6,DBConnector,RETRY_ATTEMPT
